"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE.@no","TITLE.$"
"0003120617","平成12年（2000年）産業連関表（確報）","商業マージン表 商業マージン表 104部門表","-","200001-200012","2015-12-25","0","該当なし","12495","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12年（2000年）産業連関表（確報）","商業マージン表","商業マージン表","104部門表","","",""
"0003120618","平成12年（2000年）産業連関表（確報）","物量表 物量表 基本分類表","-","200001-200012","2015-12-25","0","該当なし","17820","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12年（2000年）産業連関表（確報）","物量表","物量表","基本分類表","","",""
"0003120619","平成12年（2000年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表） 雇用表（生産活動部門別従業者内訳表） 188部門表 金額","-","200001-200012","2015-12-25","0","該当なし","366","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12年（2000年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表）","雇用表（生産活動部門別従業者内訳表）","188部門表","金額","",""
"0003120620","平成12年（2000年）産業連関表（確報）","固定資本マトリックス 固定資本マトリックス 基本分類×104部門表","-","200001-200012","2015-12-25","0","該当なし","24915","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12年（2000年）産業連関表（確報）","固定資本マトリックス","固定資本マトリックス","基本分類×104部門表","","",""
"0003120621","平成12年（2000年）産業連関表（確報）","取引基本表（自家輸送部門表章なし） 取引基本表 基本分類表","-","200001-200012","2015-12-25","0","該当なし","153720","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12年（2000年）産業連関表（確報）","取引基本表（自家輸送部門表章なし）","取引基本表","基本分類表","","",""
"0003120625","平成12年（2000年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表） 雇用表（生産活動部門別従業者内訳表） 188部門表 雇用者数","-","200001-200012","2015-12-25","0","該当なし","1464","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12年（2000年）産業連関表（確報）","雇用表（生産活動部門別従業者内訳表）","雇用表（生産活動部門別従業者内訳表）","188部門表","雇用者数","",""
"0003120626","平成12年（2000年）産業連関表（確報）","雇用マトリックス（生産活動部門別職業別雇用者数表） 雇用マトリックス（生産活動部門別職業別雇用者数表） 104部門表","-","200001-200012","2015-12-25","0","該当なし","6696","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12年（2000年）産業連関表（確報）","雇用マトリックス（生産活動部門別職業別雇用者数表）","雇用マトリックス（生産活動部門別職業別雇用者数表）","104部門表","","",""
"0003120627","平成12年（2000年）産業連関表（確報）","取引基本表（自家輸送部門表章なし） 取引基本表 基本分類表","-","200001-200012","2015-12-25","0","該当なし","816088","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12年（2000年）産業連関表（確報）","取引基本表（自家輸送部門表章なし）","取引基本表","基本分類表","","",""
"0003121370","平成12年（2000年）産業連関表（確報）","自家輸送マトリックス 自家輸送マトリックス 基本分類表","-","200001-200012","2015-12-25","0","該当なし","284970","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成12年（2000年）産業連関表（確報）","自家輸送マトリックス","自家輸送マトリックス","基本分類表","","",""
"0003145851","平成2－7－12年接続産業連関表","","-","0","2015-12-25","0","該当なし","3528","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成2－7－12年接続産業連関表","取引基本表","ひな型13部門","","","1","取引基本表 ひな型13部門"
"0003145890","平成2－7－12年接続産業連関表","","-","0","2015-12-25","0","該当なし","12672","2016-08-03","","00200603","産業連関表","00200","総務省","07","企業・家計・経済","05","国民経済計算","平成2－7－12年接続産業連関表","取引基本表","大分類32部門","","","1","取引基本表 大分類32部門"
