"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0001884601","畜産統計調査 長期累年","-","202001-202012","2021-12-24","0","該当なし","171","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","畜産統計 乳用牛飼養戸数･頭数累年統計 関東(昭和35年～昭和53年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","乳用牛飼養戸数･頭数累年統計","関東(昭和35年～昭和53年)","","",""
"0001884602","畜産統計調査 長期累年","-","202001-202012","2021-12-24","0","該当なし","171","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","畜産統計 乳用牛飼養戸数･頭数累年統計 東山(昭和35年～昭和53年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","乳用牛飼養戸数･頭数累年統計","東山(昭和35年～昭和53年)","","",""
"0003238330","畜産統計調査 長期累年","年次","201701-201712","2020-01-31","0","全国","32508","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","畜産統計 乳用牛飼養戸数･頭数累年統計","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","乳用牛飼養戸数･頭数累年統計","","注：１　1990年の未経産牛は2歳未満を含む。<br>注：２　1975年、1980、1985年、1990年、1995年及び2000年は、センサス実施年により畜産基本調査を休止したため、畜産予察調査及び情報収集等による。","",""
"0003238330","畜産統計調査 長期累年","年次","201701-201712","2020-01-31","0","都道府県","32508","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","1","畜産統計 乳用牛飼養戸数･頭数累年統計","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","乳用牛飼養戸数･頭数累年統計","","注：１　1990年の未経産牛は2歳未満を含む。<br>注：２　1975年、1980、1985年、1990年、1995年及び2000年は、センサス実施年により畜産基本調査を休止したため、畜産予察調査及び情報収集等による。","",""
"0001884387","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 全国(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","全国(昭和37年～平成31年)","","",""
"0001884388","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 北海道(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","北海道(昭和37年～平成31年)","","",""
"0001884389","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 都府県(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","都府県(昭和37年～平成31年)","","",""
"0001884390","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 東北(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","東北(昭和37年～平成31年)","","",""
"0001884391","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 北陸(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","北陸(昭和37年～平成31年)","","",""
"0001884392","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 関東・東山(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","関東・東山(昭和37年～平成31年)","","",""
"0001884393","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 東海(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","東海(昭和37年～平成31年)","","",""
"0001884394","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 近畿(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","近畿(昭和37年～平成31年)","","",""
"0001884395","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 中国(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","中国(昭和37年～平成31年)","","",""
"0001884396","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 四国(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","四国(昭和37年～平成31年)","","",""
"0001884397","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 九州(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","九州(昭和37年～平成31年)","","",""
"0001884398","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 沖縄(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","沖縄(昭和37年～平成31年)","","",""
"0001884399","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 関東農政局(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","関東農政局(昭和37年～平成31年)","","",""
"0001884400","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 東海農政局(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","東海農政局(昭和37年～平成31年)","","",""
"0001884401","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 中国四国農政局(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","中国四国農政局(昭和37年～平成31年)","","",""
"0001884402","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 青森(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","青森(昭和37年～平成31年)","","",""
"0001884403","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 岩手(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","岩手(昭和37年～平成31年)","","",""
"0001884404","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 宮城(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","宮城(昭和37年～平成31年)","","",""
"0001884405","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 秋田(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","秋田(昭和37年～平成31年)","","",""
"0001884406","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 山形(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","山形(昭和37年～平成31年)","","",""
"0001884407","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 福島(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","福島(昭和37年～平成31年)","","",""
"0001884408","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 茨城(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","茨城(昭和37年～平成31年)","","",""
"0001884409","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 栃木(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","栃木(昭和37年～平成31年)","","",""
"0001884410","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 群馬(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","群馬(昭和37年～平成31年)","","",""
"0001884411","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 埼玉(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","埼玉(昭和37年～平成31年)","","",""
"0001884412","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 千葉(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","千葉(昭和37年～平成31年)","","",""
"0001884413","畜産統計調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1276","2024-01-11","","00500222","畜産統計調査","00500","農林水産省","10","畜産統計 肥育豚飼養頭数規模別飼養頭数累年統計 東京(昭和37年～平成31年)","04","農林水産業","02","畜産業","畜産統計調査","長期累年","畜産統計","肥育豚飼養頭数規模別飼養頭数累年統計","東京(昭和37年～平成31年)","","",""
