"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME"
"0004010999","平成29年度　家庭部門のCO2排出実態統計調査 全国","年度次","201704-201803","2024-03-26","0","全国","2754","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-1-7","参考：自動車の使用状況別-年間用途別エネルギー消費量","14","司法・安全・環境","05","環境","平成29年度　家庭部門のCO2排出実態統計調査","全国","参考：自動車の使用状況別-年間用途別エネルギー消費量"
"0004011000","平成29年度　家庭部門のCO2排出実態統計調査 全国","年度次","201704-201803","2024-03-26","0","全国","61920","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-1","参考：基本項目（世帯、住宅、機器使用状況等）別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成29年度　家庭部門のCO2排出実態統計調査","全国","参考：基本項目（世帯、住宅、機器使用状況等）別-年間用途別二酸化炭素排出量"
"0004011001","平成29年度　家庭部門のCO2排出実態統計調査 全国","年度次","201704-201803","2024-03-26","0","全国","65043","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-2","参考：機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成29年度　家庭部門のCO2排出実態統計調査","全国","参考：機器・照明の使用台数、使用状況、製造時期、種類、大きさ別-年間用途別二酸化炭素排出量"
"0004011002","平成29年度　家庭部門のCO2排出実態統計調査 全国","年度次","201704-201803","2024-03-26","0","全国","32923","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-3","参考：暖房使用状況別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成29年度　家庭部門のCO2排出実態統計調査","全国","参考：暖房使用状況別-年間用途別二酸化炭素排出量"
"0004011003","平成29年度　家庭部門のCO2排出実態統計調査 全国","年度次","201704-201803","2024-03-26","0","全国","23433","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-4","参考：入浴状況、お湯の使い方別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成29年度　家庭部門のCO2排出実態統計調査","全国","参考：入浴状況、お湯の使い方別-年間用途別二酸化炭素排出量"
"0004011004","平成29年度　家庭部門のCO2排出実態統計調査 全国","年度次","201704-201803","2024-03-26","0","全国","2993","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-5","参考：調理食数別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成29年度　家庭部門のCO2排出実態統計調査","全国","参考：調理食数別-年間用途別二酸化炭素排出量"
"0004011005","平成29年度　家庭部門のCO2排出実態統計調査 全国","年度次","201704-201803","2024-03-26","0","全国","28543","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-6","参考：省エネルギー行動実施状況別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成29年度　家庭部門のCO2排出実態統計調査","全国","参考：省エネルギー行動実施状況別-年間用途別二酸化炭素排出量"
"0004011006","平成29年度　家庭部門のCO2排出実態統計調査 全国","年度次","201704-201803","2024-03-26","0","全国","2754","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","7-2-7","参考：自動車の使用状況別-年間用途別二酸化炭素排出量","14","司法・安全・環境","05","環境","平成29年度　家庭部門のCO2排出実態統計調査","全国","参考：自動車の使用状況別-年間用途別二酸化炭素排出量"
"0004017340","時系列統計表","年度次","202204-202303","2025-03-19","0","全国","51408","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","ji01","<時系列第1表>基本項目（世帯、住宅）別-世帯人数、住宅の建て方等","14","司法・安全・環境","05","環境","時系列統計表","","<時系列第1表>基本項目（世帯、住宅）別-世帯人数、住宅の建て方等"
"0004029258","時系列統計表","年度次","202304-202403","2025-11-05","0","全国","71400","2025-11-05","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","ji01","<時系列第1表>基本項目（世帯、住宅）別-世帯人数、住宅の建て方等","14","司法・安全・環境","05","環境","時系列統計表","","<時系列第1表>基本項目（世帯、住宅）別-世帯人数、住宅の建て方等"
"0004017341","時系列統計表","年度次","202204-202303","2025-03-19","0","全国","33702","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","ji02","<時系列第2表>基本項目（世帯、住宅）別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","時系列統計表","","<時系列第2表>基本項目（世帯、住宅）別-年間エネルギー種別エネルギー消費量"
"0004029259","時系列統計表","年度次","202304-202403","2025-11-05","0","全国","39319","2025-11-05","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","ji02","<時系列第2表>基本項目（世帯、住宅）別-年間エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","時系列統計表","","<時系列第2表>基本項目（世帯、住宅）別-年間エネルギー種別エネルギー消費量"
"0004017342","時系列統計表","年度次","202204-202303","2025-03-19","0","全国","25584","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","ji03","<時系列第3表>基本項目（世帯、住宅）別-年間エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","時系列統計表","","<時系列第3表>基本項目（世帯、住宅）別-年間エネルギー種別二酸化炭素排出量"
"0004029260","時系列統計表","年度次","202304-202403","2025-11-05","0","全国","29848","2025-11-05","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","ji03","<時系列第3表>基本項目（世帯、住宅）別-年間エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","時系列統計表","","<時系列第3表>基本項目（世帯、住宅）別-年間エネルギー種別二酸化炭素排出量"
"0004017343","時系列統計表","年度次","202204-202303","2025-03-19","0","全国","9042","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","ji04","<時系列第4表>地方別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","時系列統計表","","<時系列第4表>地方別-月別エネルギー種別エネルギー消費量"
"0004029261","時系列統計表","年度次","202304-202403","2025-11-05","0","全国","10549","2025-11-05","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","ji04","<時系列第4表>地方別-月別エネルギー種別エネルギー消費量","14","司法・安全・環境","05","環境","時系列統計表","","<時系列第4表>地方別-月別エネルギー種別エネルギー消費量"
"0004017344","時系列統計表","年度次","202204-202303","2025-03-19","0","全国","6864","2025-03-19","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","ji05","<時系列第5表>地方別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","時系列統計表","","<時系列第5表>地方別-月別エネルギー種別二酸化炭素排出量"
"0004029262","時系列統計表","年度次","202304-202403","2025-11-05","0","全国","8008","2025-11-05","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","ji05","<時系列第5表>地方別-月別エネルギー種別二酸化炭素排出量","14","司法・安全・環境","05","環境","時系列統計表","","<時系列第5表>地方別-月別エネルギー種別二酸化炭素排出量"
"0004010607","平成30年度　家庭部門のCO2排出実態統計調査 全国","年度次","201804-201903","2024-03-26","0","全国","68886","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","1","基本項目（世帯、住宅、機器使用状況等）別-世帯人数、住宅の建て方等","14","司法・安全・環境","05","環境","平成30年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-世帯人数、住宅の建て方等"
"0004010608","平成30年度　家庭部門のCO2排出実態統計調査 全国","年度次","201804-201903","2024-03-26","0","全国","35972","2024-03-26","","00650408","家庭部門のCO2排出実態統計調査","00650","環境省","2-1","基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（テレビ、冷蔵庫、エアコン、洗濯機、衣類乾燥機、浴室乾燥機、食器洗い乾燥機、食器乾燥機、電子レンジ、ガスオーブン）","14","司法・安全・環境","05","環境","平成30年度　家庭部門のCO2排出実態統計調査","全国","基本項目（世帯、住宅、機器使用状況等）別-機器の使用数量（テレビ、冷蔵庫、エアコン、洗濯機、衣類乾燥機、浴室乾燥機、食器洗い乾燥機、食器乾燥機、電子レンジ、ガスオーブン）"
