"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE"
"0001882487","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 奈良(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","奈良(昭和60年～令和元年)","","","",""
"0001882488","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 和歌山(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","和歌山(昭和60年～令和元年)","","","",""
"0001882489","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 鳥取(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","鳥取(昭和60年～令和元年)","","","",""
"0001882490","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 島根(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","島根(昭和60年～令和元年)","","","",""
"0001882491","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 岡山(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","岡山(昭和60年～令和元年)","","","",""
"0001882492","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 広島(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","広島(昭和60年～令和元年)","","","",""
"0001882493","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 山口(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","山口(昭和60年～令和元年)","","","",""
"0001882494","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 徳島(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","徳島(昭和60年～令和元年)","","","",""
"0001882495","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 香川(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","香川(昭和60年～令和元年)","","","",""
"0001882496","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 愛媛(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","愛媛(昭和60年～令和元年)","","","",""
"0001882497","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 高知(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","高知(昭和60年～令和元年)","","","",""
"0001882498","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 福岡(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","福岡(昭和60年～令和元年)","","","",""
"0001882500","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 長崎(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","長崎(昭和60年～令和元年)","","","",""
"0001882501","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 熊本(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","熊本(昭和60年～令和元年)","","","",""
"0001882502","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 大分(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","大分(昭和60年～令和元年)","","","",""
"0001882504","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 鹿児島(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","鹿児島(昭和60年～令和元年)","","","",""
"0001882505","畜産物流通調査 長期累年","-","201901-201912","2021-12-24","0","該当なし","1225","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","畜産物流通統計 と畜頭数及びと畜場数累年統計 沖縄(昭和60年～令和元年)","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","畜産物流通統計","と畜頭数及びと畜場数累年統計","沖縄(昭和60年～令和元年)","","","",""
"0003368795","畜産物流通調査 長期累年","-","0","2020-01-08","0","全国","55440","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","と畜頭数及びと畜場数累年統計","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","","と畜頭数及びと畜場数累年統計","","「牛計」は1995年からのデータである。「と畜場数」は1999年からのデータである。「成馬」は2000年より「成馬」と「子馬」の合計での集計とした。と畜場統計調査は、2010年から調査の対象となる畜種について、以下①～⑤のとおり見直しを行った。①「乳牛（乳用種）」については、2010年から「交雑種」を分離して「乳牛(めす、去勢、おす)」及び「交雑牛(めす、去勢、おす)」とした。　なお、「交雑牛」は2010年まで、「乳牛（乳用種）」の内訳として把握していた。また、2000年から2004年までの数値については、分離把握できると畜場のみの計である。②「その他の牛」については、「その他の牛（めす、おす（去勢含む））」から、「その他の牛（めす、去勢、おす）」とした。③「子牛」については、「和子牛」、「乳子牛（うち、肥育おす子牛）」、「その他の子牛」の合計での集計とした。④「めん羊」については、調査を終了した。⑤「やぎ」については、調査を終了した。","","",""
"0003368795","畜産物流通調査 長期累年","-","0","2020-01-08","0","都道府県","55440","2024-03-19","","00500227","畜産物流通調査","00500","農林水産省","2","と畜頭数及びと畜場数累年統計","04","農林水産業","02","畜産業","畜産物流通調査","長期累年","","と畜頭数及びと畜場数累年統計","","「牛計」は1995年からのデータである。「と畜場数」は1999年からのデータである。「成馬」は2000年より「成馬」と「子馬」の合計での集計とした。と畜場統計調査は、2010年から調査の対象となる畜種について、以下①～⑤のとおり見直しを行った。①「乳牛（乳用種）」については、2010年から「交雑種」を分離して「乳牛(めす、去勢、おす)」及び「交雑牛(めす、去勢、おす)」とした。　なお、「交雑牛」は2010年まで、「乳牛（乳用種）」の内訳として把握していた。また、2000年から2004年までの数値については、分離把握できると畜場のみの計である。②「その他の牛」については、「その他の牛（めす、おす（去勢含む））」から、「その他の牛（めす、去勢、おす）」とした。③「子牛」については、「和子牛」、「乳子牛（うち、肥育おす子牛）」、「その他の子牛」の合計での集計とした。④「めん羊」については、調査を終了した。⑤「やぎ」については、調査を終了した。","","",""
